"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height
735040594222;"ТД РУССтанкоСбыт";SHVP.М6;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Ручка с наконечником (капля) М6, М8, М10 для промышленного оборудования";;"Ручка с наконечником (капля) М6, М8, М10 (пластик) для промышленного оборудования и станков- промышленная фурнитура Используются на промышленном оборудовании и станках в качестве рычага ( с ручкой) переключения скоростей, оборотов станков и другого промышленного оборудования. Изготавливаются в исполнениях с резьбой Ручка со штоком и с гайкой (М8, L=175), Ручка со штоком и с гайкой (М10, L=175) Рукоятка пластиковая (диаметр 8мм. или 6мм), (материал высокопрочный пластик). Запасные части для станков 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, 1Н983, 1А983, 1М983, РТ983, СА983. Запасные части , оснастка и комплектующие изделия для токарно-винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, и т.д. ВАЛЫ , ВАЛ - РЕЙКИ , ВАЛ - ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИКЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико-винтовые пары, передачи) комплектующие и оснастка для токарных патронов (кулачки, винты, шестерни, венцы, ползушки, сухари), ручки-капли и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;22;;;Параметр1:Кулачки;5LpvTXd8CIid7VASJccF;;0;0;0;0
966728855492;"ТД РУССтанкоСбыт";KULACHKI.16М30Ф3;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Сверлильный блок для револьверных головок 16М30Ф3";;"Применяется в резцедержателе (Револьверной головке 16М30Ф3.40.000СБ) станков специальных с ЧПУ мод. 16М30Ф3 для крепления режущего и расточного инструмента . сверла. Поставляются как комплектом 4шт. так и единично. револьверные головки 1П756ДФ3, револьверные головки 1П756ДФ3.39.000, револьверные головки 1П756ДФ3.40.000, револьверные головки 1П756, револьверные головки 16М30, револьверные головки 16К30, револьверные головки 16Р30, револьверные головки 16Р40, револьверные головки 16М30Ф3, револьверные головки 16М30Ф3.40.000, револьверные головки 16К30, револьверные головки 16К30Ф302.40.000, револьверные головки 16К30Ф302.42.000, револьверные головки 16Р30Ф3, револьверные головки 16Р30Ф3.40.000, револьверные головки 16Р40Ф3, револьверные головки 16Р40Ф3.40.000. револьверные головки 1П756ДФ3.39.000 револьверная головка 1П756ДФ3.40.000 револьверная головка 16Р30Ф3.40.000 револьверная головка 16Р40Ф3.40.000 револьверная головка 16М30Ф3.40.000 револьверная головка 16К30Ф302.40.000";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;1.00;2;;;Параметр1:Кулачки;aymSJ2N467U582XIB508;;0;0;0;0
895555072452;"ТД РУССтанкоСбыт";SEKTOR.SHEST.1A64_02_036;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Сектор 1А64_02_036 (Сменные шестерни/задняя бабка, модель 1А64)";;"Сектор узла Сменные шестерни/задняя бабка; код 1А64_02_036; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;9999;;;Параметр1:Кулачки;vafog2i02SmscNlAIVBE;;0;0;0;0
423340678202;"ТД РУССтанкоСбыт";SEKTOR.SHEST.1A64_02_041;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Сектор 1А64_02_041 (Сменные шестерни/задняя бабка, модель 1А64)";;"Сектор узла Сменные шестерни/задняя бабка; код 1А64_02_041; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;9999;;;Параметр1:Кулачки;JoVIdUXj96V2ocn4dX9C;;0;0;0;0
598951991372;"ТД РУССтанкоСбыт";SEKTOR.SHEST.1A64_02_079;;"Комплектующие к узлам токарных станков;Комплектующие к узлам токарных станков>>>Кулачки";"Сектор 1А64_02_079 (Сменные шестерни/задняя бабка, модель 1А64)";;"Сектор узла Сменные шестерни/задняя бабка; код 1А64_02_079; модель 1А64.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;16600.00;9999;;;Параметр1:Кулачки;UoStMcitykUmB900S1PL;;0;0;0;0
748777986422;"ТД РУССтанкоСбыт";SHVP.1Н983;;"Станки;Станки>>>Станки трубонарезные";"Сектора зубчатые коробки реверса станков 1Н983, 1А983, 1М983, РТ983, СА983";;"Шестерни применяется в коробке реверса трубообрабатывающих станков мод. 1Н983, 1А983, 1М983, РТ983, СА983 и т.д. устанавливается непосредственно в коробку реверса станков служит для осуществления работы и взаимодействия механизмов станка, поставляется как отдельно так и совместно (в паре). Запасные части , оснастка и комплектующие изделия для токарно.винторезных станков мод. 1М63, 1М63Н, 163, ДИП300, 1М63БФ101, 16К40 1Н65, 165, 1М65 16Р25П 16К20 1К62 16М30Ф3, 16К30Ф3, 1П756ДФ3, РТ755Ф3, РТ818Ф4, 1Н65Ф4, РТ700, РТ950, РТ117, РТ817 , РТ905, UBB112, UBB112F3, РТ301, РТ30101, 6620, FU400 и т.д. ВАЛЫ , ВАЛ . РЕЙКИ , ВАЛ . ШЕСТЕРНИ, ВИНТЫ ХОДОВЫЕ И ПОПЕРЕЧНЫХ ПОДАЧ, ГАЙКИ МАТОЧНЫЕ, ДИСКИ ФРИКЦИОННЫЕ, КОЛЁСА ЗУБЧАТЫЕ , КОНИЧЕСКИЕ , ЧЕРВЯЧНЫЕ ПАРЫ, ОБГОННЫЕ МУФТЫ, РЕЗЦЕДЕРЖАТЕЛИ, ФРИЦИОННЫЕ МУФТЫ, ШКИВЫ ГЛАВНОГО ПРИВОДА, ЭЛЕКТРОМУФТЫ Револьверные головки, ШВП (Шарико.винтовые пары, передачи) комплектующие и оснастка для токарных патронов (кулачки, винты, шестерни, венцы, ползушки, сухари) и т.д.";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;5;;;"Параметр1:Станки трубонарезные";LlfaR54OYPE0mXCCM9bK;;0;0;0;0
553192118932;"ТД РУССтанкоСбыт";SERVICE.GEN;;"Услуги;Услуги>>>Услуги";"Сервисные контракты и SLA на ремонт узлов (годовое обслуживание)";"Годовой сервисный контракт с SLA — ремонт узлов, ТО, резерв ЗИП на складе";"Годовой сервисный контракт с SLA — ремонт узлов, ТО, резерв ЗИП на складе";https://static.tildacdn.com/tild3436-3663-4733-a663-646166323835/61569acb63385f3ec89d.jpg;;0;;;Параметр1:Услуги;mJV2aE6OdMBFjLtkRGw9;;0;0;0;0
405371414422;"ТД РУССтанкоСбыт";AUTO.16М30Ф3;;"Станки;Станки>>>Станки с ЧПУ";"Специальные токарные станки с ЧПУ мод. 16М30Ф3 (16К30Ф3) РМЦ 1500-3000мм.";;"<div style=""font-size: 16px;"" data-customstyle=""yes""><br /><p style=""text-align: left;"">Специальные токарные станки с#nbsp;ЧПУ мод. 16М30Ф3 (16К30Ф3) РМЦ 1500−3000мм.</p><br />ООО#nbsp;«ТД#nbsp;РУССтанкоСбыт» производит работы по#nbsp;капитальному ремонту и#nbsp;модернизации промышленного оборудования.<br /><br /><ul><li data-list=""bullet"">токарно-винторезных станков и#nbsp;специальных станков с#nbsp;ЧПУ, запасных частей к#nbsp;токарным станкам, специальным станкам с#nbsp;ЧПУ и#nbsp;т.#nbsp;д.</li></ul></div>";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;"Параметр1:Станки с ЧПУ";3tYAn65s6Agr3XI1EJm5;;0;0;0;0
961779681462;"ТД РУССтанкоСбыт";SHVP.РТ817;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Специальный токарно винторезный станок с мод. РТ817 + Доп комплектация";;"<div style=""font-size: 16px;"" data-customstyle=""yes""><p style=""text-align: left;"">Специальный токарно-винторезный станок РТ817 является развитием станка 1Н65, и отличается от него единственным, но очень важным параметром – максимальным диаметром обрабатываемой заготовки. У РТ817 он больше на 370 (450) мм!</p><p style=""text-align: left;"">#nbsp;Назначение станка РТ817</p><p style=""text-align: left;"">Станок предназначен для выполнения разнообразных токарных работ, включая точение конусов и нарезание резьб: метрических, дюймовых, модульных, питчевых.</p><br /><p style=""text-align: left;"">ООО#nbsp;«ТД#nbsp;РУССтанкоСбыт» производит работы по#nbsp;капитальному ремонту и#nbsp;модернизации промышленного оборудования.</p><br /><ul><li data-list=""bullet"" style=""text-align: left;"">токарно-винторезных станков и#nbsp;специальных станков с#nbsp;ЧПУ, запасных частей к#nbsp;токарным, трубонарезным, токарно - карусельным и прессовым станкам, специальным станкам с#nbsp;ЧПУ и#nbsp;т.#nbsp;д.</li></ul></div>";https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg;;1;;;"Параметр1:Винты, ШВП, валы";NUflgdHARYtd92LdxJC6;;0;0;0;0
612567547052;"ТД РУССтанкоСбыт";AUTO.РТ301;РТ301;"Станки;Станки>>>Станки для железнодорожной отрасли";"Специальный токарно-накатной станок РТ301";"Специальный токарно-накатной станок РТ301 для чистовой накатки поверхностей и упрочнения";"Специальный токарно-накатной станок РТ301 для чистовой накатки поверхностей и упрочнения";;;0;;;"Параметр1:Станки для железнодорожной отрасли";KNhtQCDuIzVArW7aToUy;;0;0;0;0
850757827582;"ТД РУССтанкоСбыт";SERVICE.GEN;;"Услуги;Услуги>>>Услуги";"Срочная поставка комплектующих для токарных станков (48–72 часа)";"Услуга срочной поставки комплектующих из склада или под заказ за 48–72 часа";"Услуга срочной поставки комплектующих из склада или под заказ за 48–72 часа";https://static.tildacdn.com/tild3436-3663-4733-a663-646166323835/61569acb63385f3ec89d.jpg;;0;;;Параметр1:Услуги;3WhPx5IwR1ZfFQ0HqiEl;;0;0;0;0
989610827352;"ТД РУССтанкоСбыт";AUTO.GEN;;"Станки;Станки>>>Станки для железнодорожной отрасли";"Станки для железнодорожной отрасли​​​​​​​";"<div style=""font-size: 14px;"" data-customstyle=""yes""><span style=""color: rgb(20, 90, 170);"">Стоимость согласно ТЗ заказчика</span></div>";"<div style=""font-size: 16px;"" data-customstyle=""yes""><strong>Модели:</strong><br /><ul><li data-list=""bullet"">Станок специальный лентобандажировочный РТ5001</li><li data-list=""bullet"">Станок специальный лентобандажировочный РТ5003</li><li data-list=""bullet"">Специальный бандажировочный станок РТ5004</li><li data-list=""bullet"">Специальный токарно-накатной станок РТ301</li><li data-list=""bullet"">Специальный токарно-накатной станок РТ301.01</li><li data-list=""bullet"">Специальный токарно-накатной станок РТ301.02</li><li data-list=""bullet"">Специальный токарно-накатной станок РТ917</li></ul></div>";https://static.tildacdn.com/tild3766-6338-4264-b332-303865353239/photo_2025-10-20_210.jpeg;;1;;;"Параметр1:Станки для железнодорожной отрасли";kzrYAPS5i91aUzkA6Cb0;;0;0;0;0
424864772592;"ТД РУССтанкоСбыт";AUTO.GEN;;"Станки;Станки>>>Станки с ЧПУ";"Станки с ЧПУ";"<div style=""font-size: 14px;"" data-customstyle=""yes""><span style=""color: rgb(20, 90, 170);"">Стоимость согласно ТЗ заказчика</span></div>";"<div style=""font-size: 16px;"" data-customstyle=""yes""><strong>Модели:</strong><br /><ul><li data-list=""bullet"">Станок токарный патронно-центровой с#nbsp;числовым программным управлением 16М30Ф3</li><li data-list=""bullet"">Станок токарный патронно-центровой с#nbsp;числовым программным управлением РТ755Ф3</li><li data-list=""bullet"">Станок токарно-давильный с#nbsp;числовым программным управлением РТ305М</li><li data-list=""bullet"">Станок токарный патронно-центровой с#nbsp;числовым программным управлением 16А20Ф3</li><li data-list=""bullet"">Станок токарный трубонарезной с#nbsp;числовым программным управлением РТ779Ф3</li></ul></div>";https://static.tildacdn.com/tild3861-3934-4161-b337-333464663537/88d9623c60fb9172bb8e.jpg;;1;;;"Параметр1:Станки с ЧПУ";5ORkByECNzrSvL0KRXmr;;0;0;0;0
106789298272;"ТД РУССтанкоСбыт";SHVP.GEN;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Станки токарно-винторезные + модификации";"<div style=""font-size: 14px;"" data-customstyle=""yes""><span style=""color: rgb(20, 90, 170);"">Стоимость согласно ТЗ заказчика</span></div>";"<div style=""font-size: 16px;"" data-customstyle=""yes""><strong>Модели:</strong><br /><ul><li data-list=""bullet"">Токарно-винторезный станок 16К20</li><li data-list=""bullet"">Токарно-винторезный станок 16Р25</li><li data-list=""bullet"">Токарно-винторезный станок 1М63Н (ДИП-300, 163, 1М63)</li><li data-list=""bullet"">Токарно-винторезный станок 16К40</li><li data-list=""bullet"">Токарно-винторезный станок 1Н65 (ДИП-500, 165, 1М65)</li><li data-list=""bullet"">Токарно-винторезный станок РТ117</li><li data-list=""bullet"">Токарно-винторезный станок РТ817</li></ul></div>";https://static.tildacdn.com/tild3262-3937-4936-a435-386334313536/photo_2025-10-20_210.jpeg;;1;;;"Параметр1:Винты, ШВП, валы";O6X25TSZpLObTy9k0JDb;;0;0;0;0
318332991772;"ТД РУССтанкоСбыт";AUTO.GEN;;"Станки;Станки>>>Станки трубонарезные";"Станки токарные трубонарезные​​​​​​​";"<div style=""font-size: 14px;"" data-customstyle=""yes""><span style=""color: rgb(20, 90, 170);"">Стоимость согласно ТЗ заказчика</span></div>";"<div style=""font-size: 16px;"" data-customstyle=""yes""><strong>Модели:</strong><br /><ul><li data-list=""bullet"">Специальный трубонарезной станок 1А983</li><li data-list=""bullet"">Специальный трубонарезной станок 1Н983</li><li data-list=""bullet"">Специальный трубонарезной станок РТ783</li></ul></div>";https://static.tildacdn.com/tild3137-3062-4735-b239-646465326361/0555fedcf92553e0279f.jpg;;1;;;"Параметр1:Станки трубонарезные";8I3teI9RbFN2DnSiA7bz;;0;0;0;0
813509090442;"ТД РУССтанкоСбыт";SHVP.1М63-1;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Станок токарно-винторезный модель 1М63-1 РМЦ 750мм";"<strong style=""color: rgb(0, 0, 0);"">Токарно-винторезный станок 1М63 РМЦ-750 </strong><span style=""color: rgb(0, 0, 0);"">предназначен для выполнения разнообразных токарных работ, включая точение конусов и нарезание резьб: метрических, дюймовых, модульных, питчевых.</span><br /><span style=""color: rgb(0, 0, 0);"">Некоторые технические характеристики станка:</span><br /><span style=""color: rgb(0, 0, 0);"">наибольший диаметр обрабатываемой заготовки: </span><br /><span style=""color: rgb(0, 0, 0);"">устанавливаемой над станиной — 700 мм, </span><br /><span style=""color: rgb(0, 0, 0);"">обрабатываемой над станиной — 630 мм, </span><br /><span style=""color: rgb(0, 0, 0);"">обрабатываемой над суппортом — 350 мм;</span><br /><span style=""color: rgb(0, 0, 0);"">наибольшая длина обрабатываемой заготовки — 750 мм;</span><br /><span style=""color: rgb(0, 0, 0);"">размер конца шпинделя передней бабки по DIN — 8-12М;</span><br /><span style=""color: rgb(0, 0, 0);"">количество ступеней частот вращения шпинделя — 22;</span><br /><span style=""color: rgb(0, 0, 0);"">диаметр цилиндрического отверстия в шпинделе — 80 мм;</span><br /><span style=""color: rgb(0, 0, 0);"">пределы частоты вращения шпинделя — 10–1250 об/мин;</span><br /><span style=""color: rgb(0, 0, 0);"">пределы рабочих подач суппорта: </span><br /><span style=""color: rgb(0, 0, 0);"">продольных — 0,033–5,6 мм/об, поперечных — 0,013–2,064 мм/об, </span><br /><span style=""color: rgb(0, 0, 0);"">резцовых салазок — 0,10–1,76 мм/об;</span><br /><span style=""color: rgb(0, 0, 0);"">ускоренное перемещение суппорта: </span><br /><span style=""color: rgb(0, 0, 0);"">продольное — 5,2 мм/мин, поперечное — 2 мм/мин;</span><br /><span style=""color: rgb(0, 0, 0);"">наибольший вес устанавливаемой заготовки — 3500 кг;</span><br /><span style=""color: rgb(0, 0, 0);"">мощность привода главного движения — 15 кВт;</span><br /><span style=""color: rgb(0, 0, 0);"">габаритные размеры: длина — 2950 мм, ширина — 1780 мм, высота — 1550 мм.</span><br /><span style=""color: rgb(0, 0, 0);"">масса - 4420 кг.</span><br /><span style=""color: rgb(0, 0, 0);"">Класс точности станка — Н по ГОСТ 8–82.</span><br /><br /><strong>Стандартная комплектация </strong>токарно-винторезного станка 1М63-1 включает:<br /><ul><li data-list=""bullet"">люнет неподвижный (Ø20-350мм)</li><li data-list=""bullet"">люнет подвижный (Ø20-150мм)</li><li data-list=""bullet"">патрон трехкулачковый Ф400мм</li><li data-list=""bullet"">четырёхпозиционный резцедержатель</li><li data-list=""bullet"">комплект сменных зубчатых колес</li><li data-list=""bullet"">центр упорный</li><li data-list=""bullet"">систему подачи СОЖ в зону обработки;</li><li data-list=""bullet"">механизм быстрого перемещения продольного суппорта;</li><li data-list=""bullet"">механизм быстрого перемещения поперечного суппорта;</li><li data-list=""bullet"">поддон для сбора стружки;</li><li data-list=""bullet"">защитное ограждение патрона с концевым выключателем;</li><li data-list=""bullet"">светильник станочный;</li><li data-list=""bullet"">защита резцедержателя;</li><li data-list=""bullet"">защита ходового винта.</li><li data-list=""bullet"">комплект клиновых опор (8 шт)</li><li data-list=""bullet"">комплект ключей к патрону, резцедержателю, электрошкаф</li></ul><br /><strong>Дополнительная комплектация: </strong><br /><ul><li data-list=""bullet"">#nbsp;Патрон четырехкулачковый Ø500мм;</li><li data-list=""bullet"">Люнет неподвижный (Ø200-410мм, Ø40-215мм, Ø20-160мм);</li><li data-list=""bullet"">Люнет подвижный (Ø20-160 мм).</li><li data-list=""bullet"">Резьбоуказатель;</li><li data-list=""bullet"">Конусная линейка;</li><li data-list=""bullet"">Резцедержатель с быстросъемными блоками;</li><li data-list=""bullet"">Устройство цифровой индикации;</li><li data-list=""bullet"">Поводковый патрон;</li><li data-list=""bullet"">Центр вращающийся;</li></ul>";;https://static.tildacdn.com/stor3239-3761-4562-b535-666334666532/77845807.jpg;;1;;;"Параметр1:Винты, ШВП, валы";tUuvP9I7xmY7ecuEN6Vd;;0;0;0;0
592701392892;"ТД РУССтанкоСбыт";SHVP.1М63-3;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Станок токарно-винторезный модель 1М63-3 РМЦ 2800мм";"Токарно-винторезный станок 1М63 РМЦ-2800 предназначен для выполнения разнообразных токарных работ, включая точение конусов и нарезание резьб: метрических, дюймовых, модульных, питчевых. Некоторые технические характеристики станка: наибольший диаметр обрабатываемой заготовки: устанавливаемой над станиной — 700 мм, обрабатываемой над станиной — 630 мм, обрабатываемой над суппортом — 350 мм; наибольшая длина обрабатываемой заготовки — 2800 мм; размер конца шпинделя передней бабки по DIN — 8-12М; количество ступеней частот вращения шпинделя — 22; диаметр цилиндрического отверстия в шпинделе — 80 мм; пределы частоты вращения шпинделя — 10–1250 об/мин; пределы рабочих подач суппорта: продольных — 0,033–5,6 мм/об, поперечных — 0,013–2,064 мм/об, резцовых салазок — 0,10–1,76 мм/об; ускоренное перемещение суппорта: продольное — 5,2 мм/мин, поперечное — 2 мм/мин; наибольший вес устанавливаемой заготовки — 3500 кг; мощность привода главного движения — 15 кВт; габаритные размеры: длина —5240 мм, ширина — 1780 мм, высота — 1550 мм. масса - 5750 кг. Класс точности станка — Н по ГОСТ 8–82. Стандартная комплектация токарно-винторезного станка 1М63 включает: люнет неподвижный (Ø20-350мм) люнет подвижный (Ø20-150мм) патрон трехкулачковый Ф400мм четырёхпозиционный резцедержатель комплект сменных зубчатых колес центр упорный систему подачи СОЖ в зону обработки; механизм быстрого перемещения продольного суппорта; механизм быстрого перемещения поперечного суппорта; поддон для сбора стружки; защитное ограждение патрона с концевым выключателем; светильник станочный; защита резцедержателя; защита ходового винта. комплект клиновых опор (8 шт) комплект ключей к патрону, резцедержателю, электрошкаф Дополнительная комплектация: #nbsp;Патрон четырехкулачковый Ø500мм; Люнет неподвижный (Ø200-410мм, Ø40-215мм, Ø20-160мм); Люнет подвижный (Ø20-160 мм). Резьбоуказатель; Конусная линейка; Резцедержатель с быстросъемными блоками; Устройство цифровой индикации; Поводковый патрон; Центр вращающийся;";;https://static.tildacdn.com/stor3239-3761-4562-b535-666334666532/77845807.jpg;;1;;;"Параметр1:Винты, ШВП, валы";CG3GzVsmY3hT9LiXvTN9;;0;0;0;0
567247625102;"ТД РУССтанкоСбыт";SHVP.1М63Н-3;;"Узлы токарных станков;Узлы токарных станков>>>Винты, ШВП, валы";"Станок токарно-винторезный модель 1М63Н-3 РМЦ 3000мм";"<strong style=""color: rgb(0, 0, 0);"">Токарно-винторезный станок 1М63Н РМЦ-3000 </strong><span style=""color: rgb(0, 0, 0);"">предназначен для выполнения разнообразных токарных работ, включая точение конусов и нарезание резьб: метрических, дюймовых, модульных, питчевых.</span><br /><span style=""color: rgb(0, 0, 0);"">Некоторые технические характеристики станка:</span><br /><span style=""color: rgb(0, 0, 0);"">наибольший диаметр обрабатываемой заготовки: </span><br /><span style=""color: rgb(0, 0, 0);"">устанавливаемой над станиной — 700 мм, </span><br /><span style=""color: rgb(0, 0, 0);"">обрабатываемой над станиной — 630 мм, </span><br /><span style=""color: rgb(0, 0, 0);"">обрабатываемой над суппортом — 350 мм;</span><br /><span style=""color: rgb(0, 0, 0);"">наибольшая длина обрабатываемой заготовки — 3000 мм;</span><br /><span style=""color: rgb(0, 0, 0);"">размер конца шпинделя передней бабки по DIN — 11М;</span><br /><span style=""color: rgb(0, 0, 0);"">количество ступеней частот вращения шпинделя — 22;</span><br /><span style=""color: rgb(0, 0, 0);"">диаметр цилиндрического отверстия в шпинделе — 105 мм;</span><br /><span style=""color: rgb(0, 0, 0);"">пределы частоты вращения шпинделя — 10–1250 об/мин;</span><br /><span style=""color: rgb(0, 0, 0);"">пределы рабочих подач суппорта: </span><br /><span style=""color: rgb(0, 0, 0);"">продольных — 0,033–5,6 мм/об, поперечных — 0,013–2,064 мм/об, </span><br /><span style=""color: rgb(0, 0, 0);"">резцовых салазок — 0,10–1,76 мм/об;</span><br /><span style=""color: rgb(0, 0, 0);"">ускоренное перемещение суппорта: </span><br /><span style=""color: rgb(0, 0, 0);"">продольное — 5,2 мм/мин, поперечное — 2 мм/мин;</span><br /><span style=""color: rgb(0, 0, 0);"">наибольший вес устанавливаемой заготовки — 3500 кг;</span><br /><span style=""color: rgb(0, 0, 0);"">мощность привода главного движения — 15 кВт;</span><br /><span style=""color: rgb(0, 0, 0);"">габаритные размеры: длина — 5240 мм, ширина — 1780 мм, высота — 1550 мм.</span><br /><span style=""color: rgb(0, 0, 0);"">масса - 5750 кг.</span><br /><span style=""color: rgb(0, 0, 0);"">Класс точности станка — Н по ГОСТ 8–82.</span><br /><br /><strong>Стандартная комплектация </strong>токарно-винторезного станка 1М63Н-3 включает:<br /><ul><li data-list=""bullet"">люнет неподвижный (Ø20-350мм)</li><li data-list=""bullet"">люнет подвижный (Ø20-150мм)</li><li data-list=""bullet"">патрон трехкулачковый Ф400мм</li><li data-list=""bullet"">четырёхпозиционный резцедержатель</li><li data-list=""bullet"">комплект сменных зубчатых колес</li><li data-list=""bullet"">центр упорный</li><li data-list=""bullet"">систему подачи СОЖ в зону обработки;</li><li data-list=""bullet"">механизм быстрого перемещения продольного суппорта;</li><li data-list=""bullet"">механизм быстрого перемещения поперечного суппорта;</li><li data-list=""bullet"">поддон для сбора стружки;</li><li data-list=""bullet"">защитное ограждение патрона с концевым выключателем;</li><li data-list=""bullet"">светильник станочный;</li><li data-list=""bullet"">защита резцедержателя;</li><li data-list=""bullet"">защита ходового винта.</li><li data-list=""bullet"">комплект клиновых опор (8 шт)</li><li data-list=""bullet"">комплект ключей к патрону, резцедержателю, электрошкаф</li></ul><br /><strong>Дополнительная комплектация: </strong><br /><ul><li data-list=""bullet"">#nbsp;Патрон четырехкулачковый Ø500мм;</li><li data-list=""bullet"">Люнет неподвижный (Ø200-410мм, Ø40-215мм, Ø20-160мм);</li><li data-list=""bullet"">Люнет подвижный (Ø20-160 мм).</li><li data-list=""bullet"">Резьбоуказатель;</li><li data-list=""bullet"">Конусная линейка;</li><li data-list=""bullet"">Резцедержатель с быстросъемными блоками;</li><li data-list=""bullet"">Устройство цифровой индикации;</li><li data-list=""bullet"">Поводковый патрон;</li><li data-list=""bullet"">Центр вращающийся;</li></ul>";;https://static.tildacdn.com/stor3031-6537-4636-a363-653561393435/23074074.jpg;;1;;;"Параметр1:Винты, ШВП, валы";HMjyMJypnJE77uXnBYOT;;0;0;0;0
372348877602;"ТД РУССтанкоСбыт";REZTS.1М63;;"Узлы токарных станков;Узлы токарных станков>>>Каретки /Ползушки / Суппорт / Резцедержатели";"Суппорт для станков 1М63, 1Н65";;"<div style=""font-size: 16px;"" data-customstyle=""yes"">Перед изготовлением согласовывается чертеж</div>";https://static.tildacdn.com/tild3666-3761-4731-b737-656130313364/photo_2025-10-20_075.jpeg;;1;;;"Параметр1:Каретки /Ползушки / Суппорт / Резцедержатели";JaRpYxB4DfM7VX5ATAn6;;0;0;0;0
