ID,Title,SKU,Type,Brand,Category_Path,Price,Currency,Compatible_SKUs,Short_Description,Full_Description,Weight_KG,Power_KW,Dimensions_MM,Voltage_V,Main_Photo,Gallery_Photos,Status
BLOCK.GIDRO.RT783,Гидрораспределительный блок РТ783,BLOCK.GIDRO.RT783,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,29800.0,RUB,16К20,Распределительный блок с интегрированными клапанами и дросселями для управления зажимом/разжимом и прижимами; стабильная работа при загрязнённой СОЖ.С,"Распределительный блок с интегрированными клапанами и дросселями для управления зажимом/разжимом и прижимами; стабильная работа при загрязнённой СОЖ.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
BLOCK.GIDRO.RT983,Гидрораспределительный блок РТ983,BLOCK.GIDRO.RT983,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Блок распределения потоков с дросселированием и предохранительным контуром; стабильное управление зажимом/разжимом.Смотрите также:16М30Ф3, 16А20Ф3, РТ","Блок распределения потоков с дросселированием и предохранительным контуром; стабильное управление зажимом/разжимом.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
BLOKSHEST.FSS400.2849,Блок-шестерни 28/49 консольно-фрезерных станков мод. FSS 400,BLOKSHEST.FSS400.2849,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Шестерни;Узлы токарных станков>>>Колеса зубчатые,1.0,RUB,16К20,"Блок-шестерни 28/49 консольно-фрезерных станков мод. FSS 400 Применяются в консоли консольно-фрезерного станка мод .Смотрите также:16М30Ф3, 16А20Ф3, Р","Блок-шестерни 28/49 консольно-фрезерных станков мод. FSS 400 Применяются в консоли консольно-фрезерного станка мод .Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонтПрименяются в консоли консольно.фрезерного станка мод . FSS400 служит для осуществления работы и взаимодействия механизмов консоли и стола станка поставляется в паре.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
BLOKZUB.FARTUK.1M63.16360281,"Блок зубчатый 1М63Б_60_281 (Фартук, модель 1М63)",BLOKZUB.FARTUK.1M63.16360281,spare,РУССтанкоСбыт,Комплектующие к станкам;Узлы токарных станков>>>Фартуки,9130.0,RUB,16К20,"Блок зубчатый узла фартука; код 1М63Б_60_281; модель 1М63.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01,","Блок зубчатый узла фартука; код 1М63Б_60_281; модель 1М63.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
FARTUK.VALSHEST.1M63.16361231,"Вал-шестерня 1М63_61_231 (Фартук, модель 1М63)",FARTUK.VALSHEST.1M63.16361231,spare,РУССтанкоСбыт,Комплектующие к станкам;Узлы токарных станков>>>Фартуки,13280.0,RUB,16К20,"Вал-шестерня узла фартука; код 1М63_61_231; модель 1М63.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, Р","Вал-шестерня узла фартука; код 1М63_61_231; модель 1М63.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
GAIKA.2657.6SLICE,Гайка для горизонтально.расточного станка мод. 2657 (6.ти шлицевое исполнение),GAIKA.2657.6SLICE,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Гайки;ШВП / Гайки,1.0,RUB,16К20,Применяется совместно со 6.ти шлицевым винтом для перемещения стола специального горизонтально.расточного станка мод. 2657 в качестве запасной части ч,"Применяется совместно со 6.ти шлицевым винтом для перемещения стола специального горизонтально.расточного станка мод. 2657 в качестве запасной части через которую проходит ходовой винт, может поставляться как отдельно так и совместно с винтом.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
GAIKA.ZADBABKA.16K30F3-1M63-1A983,"Гайки 16К30Ф323.30.024, 1М63.03.037, 1А983.30.007 (узел задняя бабка)",GAIKA.ZADBABKA.16K30F3-1M63-1A983,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Пиноли;Узлы токарных станков>>>Задние бабки,1.0,RUB,16К20,"гайки 16К30Ф323.30.024, 1М63.03.037, 1А983.30.007 (узел задняя бабка) Применяется в задних бабках токарно-винторезных станков 1М63, 1М63Н, 16К40, ДИП3","гайки 16К30Ф323.30.024, 1М63.03.037, 1А983.30.007 (узел задняя бабка) Применяется в задних бабках токарно-винторезных станков 1М63, 1М63Н, 16К40, ДИП300, 1А983, 1М983, 1Н983, РТ983 и т.д. в качестве запасной части служит для перемещения винта пиноли задней бабки.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16Р25, 163, ДИП-300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KLAPAN.OBR.RT783.G1-4,Клапан обратный РТ783 G1/4,KLAPAN.OBR.RT783.G1-4,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Обратный клапан для сохранения давления в контурах зажима; резьба G1/4, высокий ресурс на эмульсиях.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, ","Обратный клапан для сохранения давления в контурах зажима; резьба G1/4, высокий ресурс на эмульсиях.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KLAPAN.PRED.RT783.10MPa,Клапан предохранительный РТ783 10 МПа,KLAPAN.PRED.RT783.10MPa,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам,1.0,RUB,16К20,"Предохранительный клапан 10 МПа защищает гидросистему от перегрузки; стандартная резьба G1/4 для быстрой замены.Смотрите также:16М30Ф3, 16А20Ф3, РТ755","Предохранительный клапан 10 МПа защищает гидросистему от перегрузки; стандартная резьба G1/4 для быстрой замены.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KLIN.KARETKI.16K20,Клин каретки 16К20,KLIN.KARETKI.16K20,spare,Красный Пролетарий,Комплектующие к станкам;Узлы токарных станков>>>Каретки,14000.0,RUB,16К20,"Регулировочный клин каретки; восстанавливает прижим направляющих и устраняет люфт суппорта 16К20.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ7","Регулировочный клин каретки; восстанавливает прижим направляющих и устраняет люфт суппорта 16К20.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KLIN.KARETKI.1K62,Клин каретки 1К62,KLIN.KARETKI.1K62,spare,Красный Пролетарий,Комплектующие к станкам;Узлы токарных станков>>>Каретки,14000.0,RUB,16К20;1К62,"Регулировочный клин для поддержания точности направляющих и стабильности обработки на 1К62.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, ","Регулировочный клин для поддержания точности направляющих и стабильности обработки на 1К62.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KLIN.NAPR.UBB112.SET,Клинья направляющих (комплект) UBB‑112,KLIN.NAPR.UBB112.SET,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам;Комплектующие к узлам токарных станков,1.0,RUB,16К20,"Регулировочные клинья направляющих суппорта; восстанавливают прижим и устраняют люфты перемещений.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ","Регулировочные клинья направляющих суппорта; восстанавливают прижим и устраняют люфты перемещений.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KLIN.REGUL.PATRON.SET,Клинья регулировочные (комплект),KLIN.REGUL.PATRON.SET,spare,РУССтанкоСбыт,Станки >>> Комплектующие к станкам;Комплектующие к узлам токарных станков,1.0,RUB,16К20,"Регулировочные клинья для выверки патрона и планшайбы; упрощают точное базирование на шпинделе.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779","Регулировочные клинья для выверки патрона и планшайбы; упрощают точное базирование на шпинделе.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KOLZUB.VTULKA.FARTUK.1M63.16360253,"Кол.зуб. Втулка 1М63_06_253 (Фартук, модель 1М63)",KOLZUB.VTULKA.FARTUK.1M63.16360253,spare,РУССтанкоСбыт,Комплектующие к станкам;Узлы токарных станков>>>Фартуки,24900.0,RUB,16К20,"Кол.зуб. Втулка узла фартука; код 1М63_06_253; модель 1М63.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01","Кол.зуб. Втулка узла фартука; код 1М63_06_253; модель 1М63.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
KOLZUBPERBABK.164_02_173,Колесо зубчатое 164_02_173 (Шпиндельная бабка),KOLZUBPERBABK.164_02_173,spare,РУССтанкоСбыт,Комплектующие к станкам;Комплектующие к узлам токарных станков>>>Шпинделя;Узлы токарных станков>>>Шпиндельные бабки,37350.0,RUB,16К20,"Запасная часть узла шпиндельной бабки; код 164_02_173.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ3","Запасная часть узла шпиндельной бабки; код 164_02_173.Смотрите также:16М30Ф3, 16А20Ф3, РТ755Ф3, РТ305М, РТ779Ф3, РТ5001, РТ5003, РТ5004, РТ301.01, РТ301.02, РТ301, РТ917, 16К20, 16К40, 16Р25, 1М63Н, 1М63, 163, ДИП-300, ДИП300, 1Н65, 165, 1М65, ДИП-500, ДИП500, РТ117, РТ817, 1А983, 1Н983, РТ783, шестерни, резцовый блок, коробки подач, ШВП, валы, шпиндельные бабки, задние бабки, винты, рейки, каретка, суппорт, муфты обгонные, гайки маточные, гайки, фрикцион, диски, колеса конические, колеса зубчатые, червячные пары, фрикционные муфты, патроны, кулачки, венцы, ползушки, сухари, револьверные головки, ремонт",,,,,https://static.tildacdn.com/stor6535-3263-4739-a633-656162663564/9ccd5bf24410bd9dfaa9c7a5b0184fed.jpg,,published
