"Tilda UID";"Brand";"SKU";"Mark";"Category";"Title";"Description";"Text";"Photo";"Price";"Quantity";"Price Old";"Editions";"Modifications";"External ID";"Parent UID";"Weight";"Length";"Width";"Height";"Параметр1"
"723412460822";"ТД РУССтанкоСбыт";"РТ30101 Ф150 СМ2348-510.302";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ30101 Ф150 СМ2348-510.302";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"uo1Cid4Y8AyVlh0doFGf";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"798652151022";"ТД РУССтанкоСбыт";"РТ30101 Ф165 КЖ 1840.02.001.016";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ30101 Ф165 КЖ 1840.02.001.016";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"nTHG7khol57vLR6cCnzE";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"325299576262";"ТД РУССтанкоСбыт";"РТ30101 Ф165 КЖ 1844.02.400.011";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ30101 Ф165 КЖ 1844.02.400.011";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"UxUmSHGnyO8MvlHkZzOS";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"113877287452";"ТД РУССтанкоСбыт";"РТ30101 Ф165 КЖ 1844.02.400.050";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ30101 Ф165 КЖ 1844.02.400.050";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"BBtdeiJv8NSUjnhrm5Hf";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"730112682722";"ТД РУССтанкоСбыт";"РТ30101 Ф165 СМ2349-510.302";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ30101 Ф165 СМ2349-510.302";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"H6eFfcmZ0LTNEVBgKSrF";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"865925746792";"ТД РУССтанкоСбыт";"РТ30101 Ф200 ИН172-31-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ30101 Ф200 ИН172-31-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"o9X9idotekyzG3NaylDG";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"453961385092";"ТД РУССтанкоСбыт";"РТ30101 Ф200 СМ2349-510.301";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ30101 Ф200 СМ2349-510.301";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"vN2Cm625O9SJa6LLJIrH";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"810408696972";"ТД РУССтанкоСбыт";"РТ917 Ф110";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф110";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"Ox7bvHnMt6mVcii0yGSE";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"348207977982";"ТД РУССтанкоСбыт";"РТ917 Ф130 ИН172-19-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф130 ИН172-19-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"loK97dhZFg6LlinZaRYs";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"897357948542";"ТД РУССтанкоСбыт";"РТ917 Ф130 ИН172-20-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф130 ИН172-20-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"Nljkb8VRz4NRJOeN3NJD";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"718716098352";"ТД РУССтанкоСбыт";"РТ917 Ф135 ЛКТ 1181-1021";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф135 ЛКТ 1181-1021";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"tpoR06uA2ZZEDe27ccTR";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"295343898842";"ТД РУССтанкоСбыт";"РТ917 Ф140 ЛКТ 1181-1022";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф140 ЛКТ 1181-1022";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"jcj12Dkgr6G8Pl4tpci9";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"281484282872";"ТД РУССтанкоСбыт";"РТ917 Ф150 ИН172-36-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф150 ИН172-36-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"YrAn68oXv1hJ8x25O9UE";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"785239191362";"ТД РУССтанкоСбыт";"РТ917 Ф150 ИН172-37-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф150 ИН172-37-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"hmxGHglt3BDXxuGum6ma";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"684543182532";"ТД РУССтанкоСбыт";"РТ917 Ф150 СМ2348-510.301";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф150 СМ2348-510.301";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"NmSSO1XPEIlmaG1JLIL9";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"301820875882";"ТД РУССтанкоСбыт";"РТ917 Ф150 СМ2348-510.302";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф150 СМ2348-510.302";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"pChV3SaCouObTZGP8nft";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"984906671672";"ТД РУССтанкоСбыт";"РТ917 Ф165 КЖ 1840.02.001.016";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф165 КЖ 1840.02.001.016";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"pE52hrH6yrlu5kpxChcG";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"204143939872";"ТД РУССтанкоСбыт";"РТ917 Ф165 КЖ 1844.02.400.011";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф165 КЖ 1844.02.400.011";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"vv4VU1pGeTYh0InTeaA5";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"140607297472";"ТД РУССтанкоСбыт";"РТ917 Ф165 КЖ 1844.02.400.050";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф165 КЖ 1844.02.400.050";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"EvZFUltLvorRAOev5aNh";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"412356556162";"ТД РУССтанкоСбыт";"РТ917 Ф165 СМ2349-510.302";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф165 СМ2349-510.302";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"bXdSb1CY9hHdfXyvtDGF";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"978750058932";"ТД РУССтанкоСбыт";"РТ917 Ф200 ИН172-31-01";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф200 ИН172-31-01";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"BmVXFRYO2PCmf3Hy40lB";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
"922050386792";"ТД РУССтанкоСбыт";"РТ917 Ф200 СМ2349-510.301";"";"Узлы токарных станков;Узлы токарных станков>>>Ролики сглаживающие и упрочняющие";"Ролики упрочняющие в сборе для токарно-накатных станков РТ917 Ф200 СМ2349-510.301";"Используются на токарно-накатном оборудовании, станках (диаметры роликов ф.110мм, ф.115мм, ф.130мм, ф.150мм, ф.165мм, ф.180мм, ф.200мм) для накатки и упрочнения металла. Различаются: ролик для упрочнения металла и ролик сглаживающий, различные профили и посадочные размеры, термообработанные и шлифованные. ООО ""ТД РУССтанкоСбыт"" производит изготовление роликов упрочняющих и сглаживающих для станков РТ301, РТ30101, РТ917, КЖ1840, КЖ1842, КЖ1844 по утверждённому чертежу перед изготовлением.";"<div style=""font-size: 16px;"" data-customstyle=""yes"">Поставляется как отдельным изделием, так и#nbsp;в#nbsp;комплекте с#nbsp;гайками.</div>";"https://static.tildacdn.com/stor3736-6563-4538-b234-333630616238/78bbb813de37b02d3c573f4229c47720.jpg";"По запросу";"1";"";"";"";"cKdSvIOmfoX8gav0FscM";"";"0";"0";"0";"0";"Ролики сглаживающие и упрочняющие"
